StationID,RzSocial,Endereco,Bairro,Bandeira,PcVenda,PcCompra,ModCompra,Fornecedor,DtColeta,Cidade,Produto,UnidMedida,DtInicial,DtFinal,Estado,CodIBGE,Place,Lon,Lat,DistMean,DistDev,DistMin,DistMax,RefinMean,RefinDev,RefinMin,RefinMax
1013,CARREFOUR COMERCIO E INDUSTRIA LTDA,"AVENIDA PRESIDENTE CARLOS LUZ, 4055 PARTE",Engenheiro Nogueira,BRANCA,3.959,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA PRESIDENTE CARLOS LUZ, 4055 PARTE, Engenheiro Nogueira, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9777618,-19.8749206,140213.2164247887,134568.45043202688,14958.296406142646,316539.05316888855,1007101.8629094866,691167.4044913083,16748.950449772252,2537686.442434157
1014,ECO EMPREENDIMENTOS COMERCIAIS LTDA,"RUA CONCEICAO DO MATO DENTRO, 335",Ouro Preto,PETROBRAS DISTRIBUIDORA S.A.,3.959,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"RUA CONCEICAO DO MATO DENTRO, 335, Ouro Preto, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9795869,-19.8717594,140321.18407774623,134636.97565196466,15034.184876320905,316922.4845942143,1007152.7481289862,690991.3587348417,16849.067972650577,2537304.203466254
1015,AUTO POSTO VEM K LTDA,"AVENIDA PRESIDENTE TANCREDO NEVES, 3574",Paqueta,PETROBRAS DISTRIBUIDORA S.A.,3.977,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA PRESIDENTE TANCREDO NEVES, 3574, Paqueta, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.99204779999999,-19.8775205,139460.730595091,135135.63110761612,13631.479700995342,316590.7867339086,1006833.9368191079,691490.3934120559,15472.397705180147,2536828.209439942
1016,POSTO ITATIAIA LTDA,"AVENIDA PROFESSOR CLOVIS SALGADO, 1865",Itatiaia,BRANCA,3.979,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA PROFESSOR CLOVIS SALGADO, 1865, Itatiaia, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-44.01205160000001,-19.8712341,139088.0684119653,135838.73200854537,12681.308206784772,317744.6375332379,1006717.9538185047,691305.8114324448,14634.386040286898,2534852.263521311
1017,POSTO CAPITAL LTDA,"AVENIDA ABILIO MACHADO, 1772",Alipio de Mello,IPIRANGA,3.986,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA ABILIO MACHADO, 1772, Alipio de Mello, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-44.0036394,-19.9021453,137551.1486460242,135623.99353971388,10976.22127784673,314211.80175788136,1006067.0529870321,693159.1574822068,12720.688650217939,2537891.36628752
1018,POSTO DE COMBUSTIVEL LUBRIMIL LTDA,"AVENIDA ABILIO MACHADO, 845",Dom Bosco,IPIRANGA,3.987,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA ABILIO MACHADO, 845, Dom Bosco, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9987885,-19.9085095,137441.0117096911,135388.67714038712,11015.18876181372,313409.52202402684,1005985.3474738977,693495.3651776451,12674.980041929788,2538748.486434629
1019,POSTO SERRANO LTDA,"AVENIDA ABILIO MACHADO, 3123",Serrano,PETROBRAS DISTRIBUIDORA S.A.,3.993,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA ABILIO MACHADO, 3123, Serrano, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-44.0089204,-19.8942252,137768.47749583697,135844.10716849074,11083.22777570107,315192.41519197926,1006185.3153970179,692724.8605842511,12915.016973091851,2536880.745357302
1020,POSTO ASTRAL LTDA,"AVENIDA BRIG EDUARDO GOMES, 1025",Gloria,PETROBRAS DISTRIBUIDORA S.A.,3.997,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA BRIG EDUARDO GOMES, 1025, Gloria, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-44.0042179,-19.9067459,137279.8160007466,135636.78504368933,10638.056847770567,313730.12435402314,1005947.8007709609,693451.5931060987,12347.137375218423,2538208.0343500813
1021,POSTO MINAS SHOPPING LTDA,"AVENIDA CRISTIANO MACHADO, 3400",Uniao,PETROBRAS DISTRIBUIDORA S.A.,3.997,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA CRISTIANO MACHADO, 3400, Uniao, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9286466,-19.8774541,142318.1532943794,132519.1793615482,19100.370857980306,315172.8603568543,1007785.7168463639,690732.7852566702,20680.44889079536,2541535.9674565597
1022,POSTO WAP CRISTIANO MACHADO LTDA,"AVENIDA CRISTIANO MACHADO, 9434",Minaslandia (p Maio),RAIZEN,3.997,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA CRISTIANO MACHADO, 9434, Minaslandia (p Maio), BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.932656,-19.849248,143639.79178742244,132801.1610461859,20433.829628241565,318315.25763301115,1008390.0677359921,689059.9574050353,22178.7343868408,2539041.0943576815
1023,POSTO DO PAPAI LTDA,"RUA FLAVIO DOS SANTOS, 459",Floresta,IPIRANGA,3.998,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"RUA FLAVIO DOS SANTOS, 459, Floresta, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9252139,-19.9120502,140958.3124615718,131964.87822875948,17941.805812808383,311350.82185501757,1007059.9809714492,692759.6458409165,19246.957936942246,2544487.4152342533
1024,POSTO BAHAMA'S LTDA,"AVENIDA SILVIANO BRANDAO, 796",Floresta,IPIRANGA,3.999,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA SILVIANO BRANDAO, 796, Floresta, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.928861,-19.9081719,140923.0803231985,132193.44544654756,17710.91398908545,311849.7900028304,1007085.7115980946,692578.472545116,19061.56177726899,2543913.9374486506
1025,POSTO CATALAO LTDA,"AVENIDA PRESIDENTE CARLOS LUZ, 102",Pedro Ii,RAIZEN,3.999,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA PRESIDENTE CARLOS LUZ, 102, Pedro Ii, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9630049,-19.9073134,139230.94854440255,133774.65675067788,14410.783801180218,312701.87324208446,1006558.8562131298,692973.90210933,15897.34264392659,2541310.3707085396
1026,POSTO DOM BOSCO LTDA,"RUA PADRE EUSTÁQUIO, 2556 0",Padre Eustáquio,RAIZEN,3.999,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"RUA PADRE EUSTÁQUIO, 2556 0, Padre Eustáquio, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9886784,-19.9146669,137631.397526783,134882.7162849014,11627.209152018399,312504.8351987448,1005992.6810904683,693747.3167571691,13166.282345748867,2539979.461301052
1027,POSTO MIRAGEM LTDA,"AVENIDA AMINTAS JACQUES MORAIS, 2065",Patrocinio,PETROBRAS DISTRIBUIDORA S.A.,3.999,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA AMINTAS JACQUES MORAIS, 2065, Patrocinio, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-44.0170234,-19.9066562,136710.29122005572,136190.50889940574,9553.809040105592,314051.46889490954,1005766.4136875144,693595.3757843394,11345.82076869591,2537251.697082729
1028,POSTO DO PAPAI LTDA,"RUA POUSO ALEGRE, 1500",Floresta,IPIRANGA,3.999,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"RUA POUSO ALEGRE, 1500, Floresta, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9252448,-19.9123999,140943.1953514776,131960.63178032273,17927.356308403014,311313.6076375078,1007051.8074108999,692780.7376555458,19229.477049323435,2544512.3838548553
1029,A CARABETTI & CIA LTDA,"AVENIDA CRISTIANO MACHADO, 2000",Cidade Nova,PETROBRAS DISTRIBUIDORA S.A.,4.197,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA CRISTIANO MACHADO, 2000, Cidade Nova, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9286631,-19.8900208,141716.9993618879,132410.43797795504,18475.777279976737,313811.654245522,1007496.6561138295,691491.1862979995,19970.614123520565,2542513.827867602
1030,POSTO ARAUJO COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.,"AVENIDA AMERICO VESPUCIO, 809",Aparecida,PETROBRAS DISTRIBUIDORA S.A.,4.277,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA AMERICO VESPUCIO, 809, Aparecida, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.95731,-19.8915,140252.4262809281,133658.16560385903,15720.57331006515,314282.1313145861,1007012.6187333337,691942.9591751025,17314.609834395065,2540499.454976448
1031,DUTRA E SILVA LTDA,"AVENIDA DOS ENGENHEIROS, 465",Alipio de Melo,IPIRANGA,4.297,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA DOS ENGENHEIROS, 465, Alipio de Melo, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9984393,-19.8919097,138348.8747742925,135413.56116070098,12092.561231156722,315190.3261472662,1006390.3267539226,692461.5536638435,13882.063872268298,2537477.398577415
1032,L. C. EMPREENDIMENTOS LTDA,"AVENIDA DIS ENGENHEIROS, 1620",Castelo,PETROBRAS DISTRIBUIDORA S.A.,4.299,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA DIS ENGENHEIROS, 1620, Castelo, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-44.0059318,-19.8855336,138410.60694442774,135701.05926633364,11960.647697232353,316056.7478148357,1006441.789335934,692145.871651752,13826.6353287937,2536423.363249812
1033,TIC TAC DERIVADOS DE PETROLEO LTDA,"AVENIDA DO CONTORNO, 9645",Prado,RAIZEN,4.697,NA,"NA","NA",2020-04-28,BELO HORIZONTE,Gasolina,R$/l,2020-04-26,2020-05-02,MINAS GERAIS,3106200,"AVENIDA DO CONTORNO, 9645, Prado, BELO HORIZONTE, MINAS GERAIS, BRAZIL",-43.9582244,-19.9242204,138781.1703619025,133316.7167083357,14244.72884217357,310766.149194026,1006255.3286539858,693923.441187669,15537.770380951268,2542985.159506161
1034,POSTO Z + Z IGOR LTDA,"AVENIDA REDENTOR, 1577",Jardim Panorama,RAIZEN,3.79,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA REDENTOR, 1577, Jardim Panorama, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.54367130000001,-20.466491,360075.42906226247,73543.38979428825,194544.99617888112,427733.51058173075,1482188.0784399572,633866.4600604651,774152.7369644073,2595414.288984033
1035,POSTO DE COMBUSTIVEIS PIRAPUTANGA EIRELI,"AVENIDA DAS BANDEIRAS, 706",Vila Carvalho,BRANCA,3.859,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA DAS BANDEIRAS, 706, Vila Carvalho, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.62101029999999,-20.478931,363085.7575016009,74886.6575706707,192587.45100366356,431836.4078578743,1487987.3530706172,634060.9885979741,778591.2344076132,2602601.115050571
1036,AUTO POSTO YOKOHAMA LTDA,"RUA YOKOHAMA, 565 0",Jardim Panama,BRANCA,3.859,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"RUA YOKOHAMA, 565 0, Jardim Panama, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6581009,-20.4413695,366119.6347896621,75123.21103673108,196580.6600859008,437510.70914325234,1491100.850657115,631847.4715617971,784271.8422197556,2603074.1415943825
1037,ECO POSTO PARK DO IMBIRUSSU LTDA,"AVENIDA JOSE BARBOSA RODRIGUES, 2546",Bosque das Araras,BRANCA,3.859,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA JOSE BARBOSA RODRIGUES, 2546, Bosque das Araras, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.67469449999999,-20.4388527,366979.7559409419,75367.43887970789,196812.11950634842,438843.5643747573,1492387.4487523006,631617.3003485269,785652.5285994948,2604265.2151745716
1038,D C R PETROLEO LTDA,"AVENIDA BANDEIRANTES, 2576",Vila Bandeirantes,PETROBRAS DISTRIBUIDORA S.A.,3.859,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA BANDEIRANTES, 2576, Vila Bandeirantes, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6414349,-20.4849196,363810.7530592959,75274.07669707738,191825.69832178135,432710.98201074795,1489502.1832387021,634256.814827236,779553.6061422097,2604685.3492252235
1039,ABASTECEDORA NOSSA SENHORA IMACULADA LTDA - EPP,"RUA DR. EULER DE AZEVEDO, 418",Sao Francisco,BRANCA,3.859,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"RUA DR. EULER DE AZEVEDO, 418, Sao Francisco, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.62263249999999,-20.441001,364506.33138160704,74560.04366976443,196772.55636293997,435159.5643415814,1488396.996719389,632036.2125059771,781793.9533828852,2600137.546840332
1040,ABASTECEDORA DE COMBUSTIVEIS INDEPENDENCIA LTDA,"AVENIDA TAMANDARE, 4139 0",Novo Horizonte,BRANCA,3.859,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA TAMANDARE, 4139 0, Novo Horizonte, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6247048,-20.4241777,365201.9769003015,74483.09997169986,198622.12220531754,436728.6230087192,1488684.792296624,631129.9707785324,783312.8376341172,2599157.299964573
1041,DEPETROLEO DERIVADOS LTDA ME,"RUA DOUTORJONAS CORREA DA COSTA, ESQ C/ RUA SHELL, S/N",Vila Eliane,BRANCA,3.869,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"RUA DOUTORJONAS CORREA DA COSTA, ESQ C/ RUA SHELL, S/N, Vila Eliane, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6773811,-20.45436,366556.6017357382,75529.4907109685,195089.5043337005,437719.6086870382,1492475.422364839,632423.8159448832,784585.0369015584,2605544.750306004
1042,POSTO DE COMBUSTVEIS CIDADE MORENA LTDA,"AVENIDA EDUARDO ELIAS ZAHRAN, 1727",Vila Galvao,PETROBRAS DISTRIBUIDORA S.A.,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA EDUARDO ELIAS ZAHRAN, 1727, Vila Galvao, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.5989059,-20.4782797,362107.0133686138,74533.79606733423,192793.07690570183,430405.88357437577,1486306.2520275281,634159.181867045,777080.3062801472,2600745.4495812487
1043,FENNER & CIA LTDA,"AVENIDA AMELIO CARVALHO BAIS, 34",Vila Dr Jair Garcia,BRANCA,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA AMELIO CARVALHO BAIS, 34, Vila Dr Jair Garcia, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6482099,-20.4406195,365689.8111671882,74961.48797817092,196698.87634001384,436908.0105445926,1490351.4317439727,631865.535424301,783632.5982985293,2602210.7556175534
1044,ABASTECEDORA APARECIDA DO NORTE LTDA,"AVENIDA TIRADENTES, 993 0",Vila Bandeirantes,PETROBRAS DISTRIBUIDORA S.A.,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA TIRADENTES, 993 0, Vila Bandeirantes, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6405705,-20.4729778,364191.7450446375,75128.2312909576,193150.37820663926,433658.89224252716,1489524.4689745915,633628.1969479447,780461.275973679,2603796.9369119736
1045,AUTO POSTO APARECIDA DO NORTE LTDA,"RUA BRILHANTE, 2.787",Vila Bandeirantes,PETROBRAS DISTRIBUIDORA S.A.,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"RUA BRILHANTE, 2.787, Vila Bandeirantes, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6407647,-20.4793911,363974.5183119928,75200.59925184764,192440.13071612184,433131.3064713555,1489491.764388983,633967.4211082697,779954.5041208125,2604251.874649101
1046,AUTO POSTO MARECHAL DEODORO LTDA,"AVENIDA MARECHAL DEODORO, 170",Vila Caiçara,BRANCA,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA MARECHAL DEODORO, 170, Vila Caiçara, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.64799559999999,-20.4869055,364043.8234705305,75399.71669523153,191578.9390232729,432988.6693484277,1489988.6551556597,634323.0531945659,779858.720960981,2605359.1571197747
1047,AUTO POSTO NACOES INDIGENAS LTDA,"AVENIDA AFONSO PENA, 7144",Altos Afonso Pena,TAURUS,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA AFONSO PENA, 7144, Altos Afonso Pena, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.5724506,-20.4582077,361638.81332689634,73912.97724302532,195204.18264344148,430348.7027170006,1484441.4867596577,633250.7824345987,776852.9453001447,2597202.075569856
1048,POSTO CONQUISTA LTDA,"AVENIDA BANDEIRANTES, 1918",Vila Bandeirantes,IPIRANGA,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA BANDEIRANTES, 1918, Vila Bandeirantes, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6375498,-20.4800174,363804.53888202406,75157.34869981857,192385.07168133155,432861.0628572101,1489241.6757003616,634019.8228508533,779675.5357376608,2604031.1873959424
1049,P.J.D. ABASTECEDORA LTDA,"RUA DR EULER DE AZEVEDO, 1068",Vila Sao Francisco,BRANCA,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"RUA DR EULER DE AZEVEDO, 1068, Vila Sao Francisco, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.62540199999999,-20.438797,364710.90948483715,74587.82068459477,197001.99991801506,435532.1260753019,1488625.1132663013,631902.7615815975,782169.1547831589,2600214.057037031
1050,AUTO POSTO POROROCA XV LTDA,"AVENIDA BANDEIRANTES, 2390",Vila Bandeirantes,TAURUS,3.879,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA BANDEIRANTES, 2390, Vila Bandeirantes, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6403884,-20.4832489,363821.33173909277,75238.38436794984,192015.0389271368,432780.81125797465,1489434.5681996457,634174.3990744866,779614.8057788338,2604485.161015882
1051,D.I. COMERCIO DE COMBUSTIVEIS LTDA,"RUA DOLORES, 381",Vila Alba,BRANCA,3.886,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"RUA DOLORES, 381, Vila Alba, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6412322,-20.4570954,364783.922756861,74984.5001212678,194904.39667840564,435044.65920961613,1489693.8429803678,632781.2096835456,781798.556489784,2602764.499828434
1052,AUTO POSTO AERO RANCHO LTDA,"AVENIDA DAS BANDEIRAS, 1640",Vila Marcos Roberto,IPIRANGA,3.887,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA DAS BANDEIRAS, 1640, Vila Marcos Roberto, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6258288,-20.486701,363031.5993305191,75051.67137083453,191702.76397834808,431505.2515722098,1488297.6670093816,634444.7470039545,778301.5253382301,2603528.339999974
1053,FALEIROS & CIA LTDA,"RUA CANAA, 111",Vila Sao Joao Bosco,IPIRANGA,3.887,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"RUA CANAA, 111, Vila Sao Joao Bosco, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6020159,-20.4472005,363352.79475073173,74282.47672976722,196206.8759548097,433254.9757512039,1486777.7474758567,632487.9936001138,779834.0232133849,2598870.7795999483
1054,BONATTO & CIA LTDA,"AVENIDA DUQUE DE CAXIAS, 5403",Vila Serradinho,RAIZEN,3.888,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA DUQUE DE CAXIAS, 5403, Vila Serradinho, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6816431,-20.455766,366706.56221088755,75608.51174823291,194924.76974129776,437890.7544231019,1492790.6187997442,632473.4652650697,784774.0023111891,2605990.783105653
1055,CAMPO GRANDE POSTO DE SERVICO LTDA,"AVENIDA CAPIBARIBE, 327",Silvia Regina,PETROBRAS DISTRIBUIDORA S.A.,3.889,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA CAPIBARIBE, 327, Silvia Regina, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6692286,-20.4502272,366322.1789661417,75366.88386339975,195567.10020753057,437515.0224960463,1491883.5995261546,632252.3137976559,784341.3293535359,2604592.991874581
1056,AUTO POSTO SHIMA LTDA,"AVENIDA DAS BANDEIRAS, 2197",Jardim Joquei Club,PETROBRAS DISTRIBUIDORA S.A.,3.889,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA DAS BANDEIRAS, 2197, Jardim Joquei Club, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6280082,-20.4912504,362971.16602735576,75140.8840722141,191188.52337957305,431268.8727096908,1488430.6106005704,634673.2154223414,778086.8639775331,2604018.655744785
1057,ABASTECEDORA APARECIDA DO NORTE LTDA,"AVENIDA MANOEL DA COSTA LIMA, 2076",Vila Nhanha,PETROBRAS DISTRIBUIDORA S.A.,3.889,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA MANOEL DA COSTA LIMA, 2076, Vila Nhanha, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6354541,-20.4978833,363079.9381791401,75340.71111844205,190418.67803927747,431214.60342524055,1488950.6544805183,634980.5709789242,778077.7312503,2605083.2404444763
1058,POSTO INDEPENDENCIA LTDA,"AVENIDA JULIO DE CASTILHO, 300",Vila Sobrinho,IPIRANGA,3.89,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA JULIO DE CASTILHO, 300, Vila Sobrinho, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6342523,-20.4602902,364350.4741284725,74903.74236635659,194582.06845600586,434304.4062644659,1489137.0554799032,632992.1276419917,781044.5319906484,2602410.47281725
1059,POSTO IMBIRUSSU LTDA,"AVENIDA MARECHAL DEODORO, 1156",Leblon,BRANCA,3.89,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA MARECHAL DEODORO, 1156, Leblon, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6506032,-20.4963996,363831.53204278625,75556.94566422742,190518.44764107539,432368.140218503,1490118.531438199,634811.0873609661,779275.1834765386,2606223.007436943
1060,POSTO NELCI MARIA LOCATELLI E CIA LTDA,"AVENIDA TAMANDARE, 1572",Vila Alto Sumare,PETROBRAS DISTRIBUIDORA S.A.,3.897,NA,"NA","NA",2020-04-27,CAMPO GRANDE,Gasolina,R$/l,2020-04-26,2020-05-02,MATO GROSSO DO SUL,5002704,"AVENIDA TAMANDARE, 1572, Vila Alto Sumare, CAMPO GRANDE, MATO GROSSO DO SUL, BRAZIL",-54.6314301,-20.4464953,364711.34635493916,74740.93696370299,196121.02492049863,435282.8440498047,1489026.1098890514,632276.1929519348,781967.5912539911,2601235.2191853905
